ID,Total Rarity Score,Rarity,Background,Rarity,Back Accessory,Rarity,Body,Rarity,Clothes,Rarity,Mouth,Rarity,Eyes,Rarity,Wield,Rarity,Accessory,Rarity,Head,Rarity,Earring,Rarity
00959,183.3203488,503,Skinny Dip,22.33333333,Bow and Arrows,39.41176471,Purple,10.30769231,White Suit,16.34146341,Snake,14.25531915,Calm Teal,8.815789474,Cigarette,15.95238095,Silver Chain Necklace,10.80645161,Blue Afro,27.91666667,Gold Hoop,17.17948718
00960,243.1383186,176,Crime Scene,29.13043478,Red Katana,25.76923077,Red,11.55172414,Drug Rug No1,55.83333333,Flopped,11.96428571,Assassin Green,11.3559322,Flame,22.33333333,Silver Chain Necklace,10.80645161,Afro,29.13043478,Rainbow Disco Ball,35.26315789
00961,223.5552906,258,Best Friend,39.41176471,Dark Angel Wings,67,Purple,10.30769231,Lab Coat No1,20.9375,Grin,8.58974359,Angry Red,11.3559322,Cigarette,15.95238095,Red Collar,12.64150943,Dark Cowboy Hat,23.10344828,Ergo Chain,14.25531915
00962,191.65034,445,Skyism,35.26315789,Bag of Toys,39.41176471,Orange,8.701298701,Black Suit,14.56521739,Pierced Tongue,15.95238095,Calm Teal,8.815789474,Spiked Bat,16.75,Nose Scar,12.18181818,Green Beanie,20.3030303,Silver Hoop,19.70588235
00963,159.2257233,615,Psycho,41.875,None,1.942028986,Brown,11.3559322,Ronin Black,16.34146341,Screaming,10.15151515,Calm Purple,6.633663366,Spiked Bat,16.75,Nose Scar,12.18181818,Ronin Hat,24.81481481,Gold Hoop,17.17948718
00964,279.5880207,96,Forever Sunshine,27.91666667,Demon Wings,51.53846154,Green,14.56521739,Drug Rug No1,55.83333333,Sharp,9.178082192,Super,41.875,Flame,22.33333333,Silver Chain Necklace,10.80645161,Ram Horns,23.92857143,Hanafudu No2,21.61290323
00965,253.9324409,145,Peach Line,67,None,1.942028986,Purple,10.30769231,Blue Ninja Armor,47.85714286,Screaming,10.15151515,Calm Teal,8.815789474,Trident,19.14285714,3D Glasses No1,29.13043478,Royal Guard Hat,30.45454545,Snow Globe,29.13043478
00966,201.1857233,382,Red Window,47.85714286,Red Katana,25.76923077,Blue,9.436619718,Joker Suit,27.91666667,Grin,8.58974359,Assassin Gray,13.1372549,Spiked Bat,16.75,Gold Chain Necklace,14.88888889,Headband,21.61290323,Diamond Stud,15.22727273
00967,2449.415622,5,Old New York,670,None,1.942028986,Black and White,333,Black and White Suit,670,Gritted Teeth,8.933333333,Kawaii,47.85714286,Old Timey Christmas Book,670,Reading Glasses,13.4,Snowy Tophat,30.45454545,None,3.828571429
00968,181.6449485,513,Red Window,47.85714286,None,1.942028986,Purple,10.30769231,Black ERGoat Shirt,14.25531915,Flopped,11.96428571,Stoned,13.1372549,Wolverine,12.40740741,3D Glasses No2,20.9375,Red Beanie,19.70588235,Snow Globe,29.13043478
00969,262.1378665,124,Sunshine,31.9047619,Bumble Bee,55.83333333,Orange,8.701298701,Drug Rug No1,55.83333333,Gritted Teeth,8.933333333,Assassin Gray,13.1372549,Trident,19.14285714,Red Energy,17.63157895,Blue Afro,27.91666667,Disco Ball,23.10344828
00970,242.6267184,179,Dark Pit,55.83333333,None,1.942028986,Blue,9.436619718,Santa Sweater,74.44444444,Grin,8.58974359,Calm Purple,6.633663366,Flame,22.33333333,3D Glasses No1,29.13043478,Snowy Tophat,30.45454545,None,3.828571429
00971,212.5622566,323,Water Hole,37.22222222,None,1.942028986,Teal,8.815789474,Ronin Black,16.34146341,Grin,8.58974359,Stoned,13.1372549,Tie Dye Wine,14.25531915,Evil Face Tattoo,19.70588235,Super Blue,74.44444444,Safety Pin,18.10810811
00972,168.6996535,566,Water Hole,37.22222222,None,1.942028986,Teal,8.815789474,Black ERGoat Shirt,14.25531915,Pierced Tongue,15.95238095,Assassin Gray,13.1372549,White Wine,13.67346939,Silver Chain Necklace,10.80645161,Purple Beanie,17.63157895,Rainbow Disco Ball,35.26315789
00973,217.4689494,298,Lilac,33.5,None,1.942028986,Pink,10,White ERGoat Shirt,19.70588235,Flopped,11.96428571,Crazy Yellow,10.15151515,Candy Cane,51.53846154,Red Energy,17.63157895,Flame,31.9047619,Snow Globe,29.13043478
00974,194.1257221,430,Hex Orange,74.44444444,None,1.942028986,Teal,8.815789474,Ripped Suit,15.58139535,Gritted Teeth,8.933333333,Crazy Blue,9.305555556,Cigarette,15.95238095,Gray Collar,16.34146341,Red Beanie,19.70588235,Pentagram,23.10344828
00975,219.9136064,287,Watermelon,31.9047619,None,1.942028986,Gray,8.58974359,Dark Santa,83.75,Screaming,10.15151515,Angry Purple,10.15151515,Necronomicon,21.61290323,Reading Glasses,13.4,Green Beanie,20.3030303,Safety Pin,18.10810811
00976,151.1286857,646,Crime Scene,29.13043478,None,1.942028986,Brown,11.3559322,Black Suit,14.56521739,Grin,8.58974359,Calm Purple,6.633663366,Wolverine,12.40740741,Red Energy,17.63157895,Rambo,23.10344828,Snowman,25.76923077
00977,169.9487598,559,Cheap Red,29.13043478,Red Parrot,18.10810811,Pink,10,Black ERGoat Shirt,14.25531915,Grin,8.58974359,Assassin Gray,13.1372549,Cigarette,15.95238095,Red Energy,17.63157895,Dark Horns,27.91666667,Diamond Stud,15.22727273
00978,245.5306256,166,Summer,35.26315789,None,1.942028986,Red,11.55172414,Celtics Jersey,95.71428571,Gritted Teeth,8.933333333,Stoned,13.1372549,Cupcake,25.76923077,Green Energy,14.88888889,Horns,23.10344828,Diamond Stud,15.22727273
00979,202.4286083,371,Clover Field,31.9047619,Green Parrot,21.5,Teal,8.815789474,Negan Jacket,41.875,Screaming,10.15151515,Crazy Blue,9.305555556,Coconut,20.9375,Silver Chain Necklace,10.80645161,Santa Hat,31.9047619,Diamond Stud,15.22727273
00980,216.9582,301,Score Line,30.45454545,Bag of Toys,39.41176471,Teal,8.815789474,Purple Hawaiian Shirt,41.875,Missing Tooth,9.054054054,Crazy Yellow,10.15151515,Necronomicon,21.61290323,Nose Scar,12.18181818,Purple Beanie,17.63157895,Sapphire Stud,25.76923077
00981,162.863094,595,Water Hole,37.22222222,Angel Wings,14.47826087,Pink,10,Holiday ERGoat Shirt,31.9047619,Gritted Teeth,8.933333333,Calm Purple,6.633663366,Christmas Mug,15.95238095,Silver Chain Necklace,10.80645161,Horns,23.10344828,None,3.828571429
00982,344.8696783,35,Seattle Proper,39.41176471,None,1.942028986,Blue,9.436619718,White ERGoat Shirt,19.70588235,Sharp,9.178082192,Dollah,167.5,Christmas Mug,15.95238095,Red Scouter,37.22222222,Red Beanie,19.70588235,Ruby Stud,24.81481481
00983,169.6475953,560,Skinny Dip,22.33333333,None,1.942028986,Pink,10,White ERGoat Shirt,19.70588235,Flopped,11.96428571,Angry Purple,10.15151515,Katana,13.4,Mustache,27.91666667,Orange Afro,29.13043478,Pentagram,23.10344828
00984,209.6188701,339,Cloud Light,55.83333333,Blue Parrot,37.22222222,Yellow,10,Baphomet,21.61290323,Sharp,9.178082192,Calm Purple,6.633663366,Trident,19.14285714,Nose Scar,12.18181818,Red Beanie,19.70588235,Safety Pin,18.10810811
00985,257.7193073,132,Monochrome,27.91666667,None,1.942028986,Orange,8.701298701,Bulls Jersey,51.53846154,Tongue Tied,14.88888889,Crazy Blue,9.305555556,Snowball,20.3030303,Nose Scar,12.18181818,Halo,95.71428571,Diamond Stud,15.22727273
00986,199.1285202,396,Red Window,47.85714286,None,1.942028986,Pink,10,Baphomet,21.61290323,Snake,14.25531915,Calm Purple,6.633663366,Dragon Ball,37.22222222,Gold Chain Necklace,14.88888889,Green Neon Horns,23.10344828,Hanafudu No2,21.61290323
00987,229.3654477,237,Sacre Bleu,29.13043478,Bag of Toys,39.41176471,Yellow,10,Ronin White,33.5,Flopped,11.96428571,Assassin Green,11.3559322,Snowball,20.3030303,Reading Glasses,13.4,Blue Flame,26.8,Hanafudu No1,33.5
00988,133.1550508,668,Skinny Dip,22.33333333,None,1.942028986,Orange,8.701298701,Baphomet,21.61290323,Gold Tooth,14.25531915,Calm Teal,8.815789474,White Wine,13.67346939,Gold Chain Necklace,14.88888889,Dark Cowboy Hat,23.10344828,None,3.828571429
00989,162.75077,598,Clover Field,31.9047619,Green Parrot,21.5,Orange,8.701298701,White ERGoat Shirt,19.70588235,Pierced Tongue,15.95238095,Crazy Blue,9.305555556,Wolverine,12.40740741,Gray Collar,16.34146341,Dark Cowboy Hat,23.10344828,None,3.828571429
00990,188.9514316,469,Lilac,33.5,None,1.942028986,Gray,8.58974359,Green Hawaiian Shirt,39.41176471,Pierced Tongue,15.95238095,Stoned,13.1372549,Spiked Bat,16.75,Red Energy,17.63157895,Ram Horns,23.92857143,Safety Pin,18.10810811
00991,183.6159057,501,Watermelon Stripe,37.22222222,Green Parrot,21.5,Red,11.55172414,Holiday Suit,23.92857143,Missing Tooth,9.054054054,Calm Purple,6.633663366,Wolverine,12.40740741,Reading Glasses,13.4,Rambo,23.10344828,Ruby Stud,24.81481481
00992,165.3217826,582,Cheap Red,29.13043478,Green Parrot,21.5,Pink,10,Ripped Suit,15.58139535,Missing Tooth,9.054054054,Crazy Yellow,10.15151515,Basketball,30.45454545,Silver Chain Necklace,10.80645161,Ronin Hat,24.81481481,None,3.828571429
00993,327.0860454,44,Peach Line,67,Rainbow Angel Wings,67,Pink,10,Baphomet,21.61290323,Pierced Tongue,15.95238095,Crazy Yellow,10.15151515,Coconut,20.9375,Green Energy,14.88888889,Halo,95.71428571,None,3.828571429
00994,195.361086,422,Crime Scene,29.13043478,None,1.942028986,Gray,8.58974359,Purple Hawaiian Shirt,41.875,Tongue Tied,14.88888889,Angry Purple,10.15151515,Snowball,20.3030303,Silver Chain Necklace,10.80645161,Flame,31.9047619,Sapphire Stud,25.76923077
00995,168.5857609,568,Mustard,31.9047619,None,1.942028986,Gray,8.58974359,Green Hawaiian Shirt,39.41176471,Gold Tooth,14.25531915,Assassin Gray,13.1372549,Tie Dye Wine,14.25531915,Silver Chain Necklace,10.80645161,Royal Guard Hat,30.45454545,None,3.828571429
00996,184.2637005,496,Rojo,30.45454545,None,1.942028986,Purple,10.30769231,Green Hawaiian Shirt,39.41176471,Smirk,11.16666667,Crazy Yellow,10.15151515,Red Wine,17.17948718,Mustache,27.91666667,Flame,31.9047619,None,3.828571429
00997,221.029889,279,Best Friend,39.41176471,Monkey Tail,30.45454545,Blue,9.436619718,White ERGoat Shirt,19.70588235,Gold Tooth,14.25531915,Stoned,13.1372549,Wolverine,12.40740741,Evil Face Tattoo,19.70588235,Xmas Lights,39.41176471,Pentagram,23.10344828
00998,163.1355585,594,Score Line,30.45454545,None,1.942028986,Red,11.55172414,Black ERGoat Shirt,14.25531915,Smirk,11.16666667,Calm Purple,6.633663366,White Wine,13.67346939,Mustache,27.91666667,Ram Horns,23.92857143,Hanafudu No2,21.61290323
00999,319.1684307,47,Forever Sunshine,27.91666667,Demon Wings,51.53846154,Red,11.55172414,Ronin Black,16.34146341,Flopped,11.96428571,Kawaii,47.85714286,Katana,13.4,Gold Metal,111.6666667,Green Neon Horns,23.10344828,None,3.828571429
01000,1617.192322,8,Paris,670,None,1.942028986,Brown,11.3559322,Dinner Suit,223.3333333,Hungry,223.3333333,Calm Teal,8.815789474,Fork and Knife,223.3333333,Bloody Napkin,223.3333333,Dark Horns,27.91666667,None,3.828571429
01001,1618.376533,7,Outdoor Cafe,670,None,1.942028986,Pink,10,Dinner Suit,223.3333333,Hungry,223.3333333,Assassin Green,11.3559322,Fork and Knife,223.3333333,Bloody Napkin,223.3333333,Dark Horns,27.91666667,None,3.828571429
01002,1615.205988,9,Evening Dining,670,None,1.942028986,Red,11.55172414,Dinner Suit,223.3333333,Hungry,223.3333333,Calm Purple,6.633663366,Fork and Knife,223.3333333,Bloody Napkin,223.3333333,Dark Horns,27.91666667,None,3.828571429
01003,4360.7706,3,Digital,670,None,1.942028986,Digital,670,None,167.5,None,670,Ergo Games,670,Digital Wine,670,None,167.5,Digital Horns,670,None,3.828571429
